step,val_macro_em,reward_mean,avg_turns,clip_ratio,success_rate
209,,0.592,2.597,0.026,0.451
210,,0.534,2.608,0.029,0.407
211,,0.534,2.65,0.031,0.41
212,,0.567,2.53,0.015,0.43
213,,0.577,2.578,0.03,0.44
214,,0.538,2.663,0.033,0.405
215,,0.536,2.642,0.024,0.398
216,,0.493,2.71,0.018,0.357
217,,0.525,2.645,0.019,0.38
218,,0.553,2.713,0.028,0.424
219,,0.584,2.745,0.019,0.443
220,,0.506,2.752,0.022,0.384
221,,0.571,2.684,0.023,0.427
222,,0.522,2.713,0.025,0.395
223,,0.592,2.664,0.021,0.451
224,,0.567,2.687,0.028,0.432
225,0.35,0.578,2.695,0.023,0.449
226,,0.523,2.713,0.03,0.386
227,,0.562,2.69,0.028,0.422
228,,0.553,2.71,0.03,0.411
229,,0.538,2.672,0.022,0.406
230,,0.621,2.557,0.019,0.48
231,,0.561,2.555,0.016,0.43
232,,0.597,2.577,0.023,0.462
233,,0.471,2.538,0.028,0.345
234,,0.623,2.445,0.022,0.488
235,,0.511,2.525,0.015,0.386
236,,0.564,2.507,0.023,0.42
237,,0.597,2.524,0.019,0.462
238,,0.563,2.546,0.023,0.432
239,,0.552,2.615,0.021,0.423
240,,0.578,2.574,0.02,0.439
241,,0.537,2.553,0.024,0.404
242,,0.584,2.539,0.032,0.445
243,,0.601,2.535,0.027,0.464
244,,0.48,2.61,0.024,0.362
245,,0.572,2.556,0.023,0.434
246,,0.548,2.588,0.024,0.411
247,,0.539,2.54,0.025,0.412
248,,0.538,2.533,0.021,0.402
249,,0.508,2.541,0.027,0.388
250,0.342,0.546,2.449,0.018,0.41
251,,0.597,2.448,0.024,0.459
252,,0.573,2.589,0.032,0.441
253,,0.604,2.537,0.03,0.469
254,,0.531,2.483,0.023,0.395
255,,0.57,2.599,0.029,0.438
256,,0.549,2.474,0.019,0.417
257,,0.548,2.602,0.032,0.419
258,,0.538,2.537,0.031,0.405
259,,0.613,2.538,0.03,0.47
260,,0.517,2.536,0.028,0.393
261,,0.588,2.478,0.028,0.449
262,,0.606,2.522,0.031,0.467
263,,0.533,2.475,0.024,0.398
264,,0.515,2.609,0.029,0.392
265,,0.509,2.571,0.025,0.382
266,,0.517,2.539,0.026,0.388
267,,0.567,2.505,0.035,0.429
268,,0.575,2.486,0.025,0.436
269,,0.566,2.555,0.023,0.437
270,,0.54,2.631,0.028,0.413
271,,0.578,2.557,0.025,0.438
272,,0.492,2.591,0.03,0.364
273,,0.537,2.597,0.035,0.404
274,,0.575,2.532,0.028,0.44
275,0.352,0.522,2.652,0.041,0.395
276,,0.595,2.504,0.024,0.451
277,,0.565,2.559,0.029,0.435
278,,0.538,2.545,0.027,0.416
279,,0.548,2.591,0.031,0.416
280,,0.525,2.587,0.033,0.396
281,,0.628,2.644,0.03,0.487
282,,0.583,2.681,0.03,0.441
283,,0.592,2.701,0.028,0.455
284,,0.576,2.721,0.031,0.441
285,,0.581,2.66,0.033,0.442
286,,0.613,2.677,0.03,0.468
287,,0.576,2.756,0.032,0.44
288,,0.546,2.684,0.024,0.416
289,,0.561,2.738,0.031,0.43
290,,0.52,2.673,0.024,0.391
291,,0.563,2.672,0.027,0.422
292,,0.583,2.639,0.033,0.445
293,,0.596,2.602,0.024,0.462
294,,0.6,2.598,0.032,0.463
295,,0.609,2.532,0.026,0.466
296,,0.546,2.662,0.035,0.416
297,,0.534,2.638,0.028,0.399
298,,0.543,2.66,0.026,0.412
299,,0.624,2.549,0.029,0.472
300,0.362,0.572,2.656,0.028,0.442
301,,0.605,2.642,0.028,0.466
302,,0.524,2.727,0.032,0.4
303,,0.552,2.633,0.034,0.422
304,,0.588,2.595,0.035,0.448
305,,0.569,2.644,0.034,0.431
306,,0.546,2.689,0.021,0.416
307,,0.578,2.741,0.03,0.442
308,,0.564,2.698,0.03,0.431
309,,0.544,2.796,0.038,0.414
310,,0.575,2.752,0.039,0.442
311,,0.533,2.759,0.033,0.406
312,,0.562,2.702,0.028,0.422
313,,0.546,2.837,0.035,0.41
314,,0.55,2.813,0.032,0.409
315,,0.592,2.778,0.028,0.449
316,,0.582,2.83,0.026,0.446
317,,0.602,2.847,0.032,0.46
318,,0.563,2.805,0.027,0.419
319,,0.61,2.812,0.026,0.466
320,,0.598,2.862,0.028,0.454
321,,0.626,2.838,0.026,0.488
322,,0.526,2.746,0.026,0.386
323,,0.528,2.896,0.023,0.393
324,,0.558,2.895,0.029,0.423
325,0.354,0.502,2.826,0.021,0.374
326,,0.578,2.873,0.024,0.441
327,,0.544,2.896,0.032,0.408
328,,0.576,2.83,0.03,0.448
329,,0.594,2.858,0.026,0.455
330,,0.58,2.86,0.028,0.435
331,,0.585,2.799,0.028,0.445
332,,0.598,2.786,0.03,0.458
333,,0.525,2.782,0.027,0.393
334,,0.529,2.787,0.045,0.394
335,,0.614,2.766,0.031,0.474
336,,0.531,2.794,0.032,0.405
337,,0.528,2.717,0.037,0.396
338,,0.576,2.65,0.028,0.435
339,,0.555,2.645,0.03,0.423
340,,0.552,2.608,0.043,0.424
341,,0.567,2.763,0.031,0.433
342,,0.561,2.716,0.033,0.426
343,,0.563,2.722,0.03,0.427
344,,0.592,2.705,0.038,0.453
345,,0.593,2.77,0.031,0.457
346,,0.574,2.805,0.035,0.438
347,,0.584,2.795,0.034,0.439
348,,0.532,2.762,0.037,0.4
349,,0.525,2.834,0.039,0.396
350,0.362,0.59,2.694,0.043,0.447
351,,0.548,2.712,0.035,0.418
352,,0.596,2.82,0.043,0.458
353,,0.531,2.759,0.045,0.392
354,,0.551,2.816,0.058,0.412
355,,0.605,2.855,0.044,0.461
356,,0.542,2.888,0.05,0.404
357,,0.589,2.805,0.039,0.449
358,,0.57,2.821,0.045,0.429
359,,0.629,2.756,0.042,0.487
360,,0.621,2.802,0.051,0.475
361,,0.562,2.805,0.035,0.429
362,,0.582,2.81,0.045,0.449
363,,0.603,2.802,0.039,0.463
364,,0.586,2.828,0.049,0.447
365,,0.53,2.802,0.058,0.395
366,,0.513,2.807,0.06,0.385
367,,0.571,2.787,0.056,0.427
368,,0.58,2.812,0.057,0.438
369,,0.613,2.898,0.06,0.47
370,,0.543,2.913,0.072,0.406
371,,0.508,2.939,0.066,0.383
372,,0.611,2.872,0.068,0.471
373,,0.556,2.877,0.063,0.417
374,,0.535,2.936,0.072,0.404
375,0.337,0.54,2.846,0.068,0.405
376,,0.558,2.823,0.062,0.424
377,,0.603,2.827,0.067,0.467
378,,0.559,2.775,0.059,0.427
379,,0.478,2.791,0.061,0.35
380,,0.58,2.8,0.073,0.454
381,,0.54,2.695,0.065,0.408
382,,0.565,2.752,0.063,0.432
383,,0.554,2.82,0.071,0.42
384,,0.553,2.837,0.065,0.425
385,,0.598,2.758,0.078,0.452
386,,0.543,2.833,0.075,0.409
387,,0.586,2.845,0.08,0.446
388,,0.566,2.856,0.099,0.427
389,,0.577,2.838,0.082,0.435
390,,0.635,2.773,0.087,0.493
391,,0.594,2.777,0.078,0.462
392,,0.522,2.931,0.088,0.395
393,,0.549,2.821,0.086,0.409
394,,0.569,2.905,0.087,0.433
395,,0.518,2.924,0.079,0.394
396,,0.549,2.818,0.075,0.411
397,,0.529,2.839,0.073,0.393
398,,0.543,2.859,0.079,0.41
399,,0.539,2.885,0.095,0.403
400,0.336,0.555,2.82,0.07,0.428
401,,0.503,2.83,0.073,0.37
402,,0.555,2.886,0.072,0.416
403,,0.576,2.772,0.069,0.444
404,,0.603,2.695,0.07,0.462
405,,0.638,2.696,0.067,0.492
406,,0.514,2.852,0.091,0.379
407,,0.605,2.731,0.082,0.461
408,,0.56,2.802,0.09,0.427
409,,0.495,2.839,0.093,0.366
410,,0.612,2.73,0.082,0.471
411,,0.606,2.836,0.092,0.458
412,,0.611,2.731,0.084,0.477
413,,0.56,2.792,0.096,0.416
414,,0.571,2.737,0.088,0.435
415,,0.554,2.763,0.076,0.422
416,,0.674,2.689,0.059,0.53
417,,0.559,2.713,0.07,0.425
418,,0.538,2.791,0.085,0.395
419,,0.508,2.787,0.088,0.379
420,,0.589,2.747,0.075,0.447
421,,0.595,2.763,0.078,0.455
422,,0.595,2.765,0.08,0.455
423,,0.544,2.793,0.093,0.41
424,,0.59,2.793,0.099,0.453
425,0.337,0.528,2.865,0.098,0.398
426,,0.518,2.847,0.101,0.392
427,,0.58,2.83,0.102,0.441
428,,0.591,2.766,0.084,0.45
429,,0.469,2.889,0.099,0.335
430,,0.541,2.819,0.095,0.409
431,,0.613,2.825,0.096,0.467
432,,0.547,2.75,0.089,0.415
433,,0.531,2.719,0.08,0.396
434,,0.594,2.78,0.094,0.458
435,,0.569,2.734,0.082,0.427
436,,0.505,2.801,0.091,0.362
437,,0.542,2.716,0.087,0.406
438,,0.599,2.721,0.097,0.458
439,,0.533,2.757,0.09,0.402
440,,0.576,2.902,0.106,0.433
441,,0.567,2.806,0.103,0.423
442,,0.545,2.763,0.102,0.404
443,,0.567,2.801,0.1,0.423
444,,0.594,2.716,0.092,0.45
445,,0.545,2.786,0.1,0.405
446,,0.538,2.767,0.094,0.416
447,,0.591,2.695,0.098,0.454
448,,0.583,2.799,0.107,0.449
449,,0.555,2.835,0.096,0.42
450,0.327,0.551,2.845,0.104,0.42
451,,0.556,2.966,0.121,0.42
452,,0.579,2.845,0.109,0.439
453,,0.536,2.857,0.121,0.392
454,,0.547,2.851,0.113,0.416
455,,0.604,2.847,0.127,0.459
456,,0.577,2.84,0.115,0.439
457,,0.53,2.766,0.113,0.395
458,,0.617,2.763,0.108,0.47
459,,0.565,2.859,0.135,0.434
460,,0.635,2.786,0.117,0.485
461,,0.486,2.886,0.143,0.369
462,,0.594,2.848,0.14,0.457
463,,0.553,2.817,0.151,0.417
464,,0.59,2.887,0.16,0.449
465,,0.564,2.864,0.159,0.431
466,,0.556,2.849,0.142,0.423
467,,0.56,2.758,0.143,0.428
468,,0.558,2.75,0.133,0.429
469,,0.533,2.795,0.14,0.405
470,,0.561,2.812,0.13,0.426
471,,0.559,2.876,0.14,0.424
472,,0.532,2.812,0.153,0.409
473,,0.575,2.802,0.168,0.433
474,,0.511,2.895,0.179,0.384
475,0.319,0.513,2.918,0.181,0.385
476,,0.53,2.875,0.166,0.392
477,,0.567,2.861,0.165,0.423
478,,0.56,2.886,0.173,0.426
479,,0.499,2.943,0.18,0.373
480,,0.532,2.909,0.18,0.404
481,,0.555,2.885,0.178,0.416
482,,0.617,2.877,0.194,0.478
483,,0.544,2.851,0.191,0.414
484,,0.546,2.829,0.186,0.403
485,,0.495,2.899,0.201,0.374
486,,0.533,2.873,0.205,0.408
487,,0.496,2.861,0.208,0.37
488,,0.577,2.816,0.191,0.44
489,,0.521,2.842,0.208,0.388
490,,0.584,2.805,0.186,0.448
491,,0.506,2.83,0.192,0.382
492,,0.559,2.766,0.186,0.423
493,,0.577,2.809,0.178,0.441
494,,0.611,2.705,0.168,0.473
495,,0.584,2.748,0.185,0.442
496,,0.558,2.857,0.194,0.427
497,,0.565,2.822,0.181,0.427
498,,0.539,2.785,0.165,0.405
499,,0.553,2.852,0.162,0.418
500,0.318,0.47,2.885,0.188,0.348
