step,val_macro_em,reward_mean,avg_turns,clip_ratio,success_rate
209,,0.579,3.763,0.005,0.434
210,,0.536,3.791,0.007,0.402
211,,0.508,3.662,0.004,0.382
212,,0.564,3.614,0.002,0.42
213,,0.581,3.705,0.004,0.438
214,,0.55,3.677,0.002,0.416
215,,0.542,3.726,0.004,0.399
216,,0.477,3.801,0.004,0.339
217,,0.533,3.738,0.005,0.384
218,,0.566,3.717,0.003,0.434
219,,0.554,3.772,0.004,0.41
220,,0.505,3.735,0.002,0.376
221,,0.557,3.748,0.002,0.412
222,,0.542,3.883,0.003,0.411
223,,0.57,3.881,0.001,0.423
224,,0.521,3.97,0.001,0.381
225,0.335,0.544,3.934,0.002,0.408
226,,0.49,3.949,0.003,0.353
227,,0.536,3.96,0.002,0.395
228,,0.535,3.962,0.003,0.392
229,,0.539,3.963,0.001,0.402
230,,0.572,3.943,0.002,0.428
231,,0.531,3.97,0.002,0.399
232,,0.584,3.978,0.001,0.445
233,,0.487,3.949,0.002,0.355
234,,0.592,3.975,0.002,0.454
235,,0.497,3.957,0.002,0.366
236,,0.562,3.983,0.001,0.413
237,,0.59,3.972,0.003,0.451
238,,0.553,3.977,0.001,0.417
239,,0.539,3.971,0.001,0.407
240,,0.555,3.987,0.001,0.415
241,,0.522,3.989,0.001,0.387
242,,0.551,3.99,0.003,0.41
243,,0.593,3.989,0.001,0.452
244,,0.466,3.991,0.002,0.344
245,,0.56,3.986,0.002,0.421
246,,0.53,3.984,0.001,0.394
247,,0.548,3.968,0.001,0.417
248,,0.556,3.975,0.001,0.414
249,,0.53,3.98,0.002,0.406
250,0.349,0.555,3.976,0.002,0.413
251,,0.599,3.987,0.003,0.45
252,,0.545,3.985,0.002,0.412
253,,0.611,3.939,0.002,0.471
254,,0.519,3.941,0.003,0.38
255,,0.559,3.922,0.001,0.423
256,,0.534,3.898,0.003,0.4
257,,0.546,3.946,0.001,0.412
258,,0.519,3.974,0.001,0.385
259,,0.623,3.956,0.003,0.477
260,,0.518,3.98,0.002,0.389
261,,0.61,3.991,0.001,0.472
262,,0.595,3.994,0.001,0.454
263,,0.532,3.989,0.002,0.391
264,,0.511,3.981,0.003,0.384
265,,0.504,3.998,0.002,0.376
266,,0.495,3.994,0.001,0.362
267,,0.562,3.973,0.003,0.42
268,,0.566,3.977,0.002,0.427
269,,0.564,3.962,0.001,0.43
270,,0.522,3.966,0.002,0.393
271,,0.59,3.976,0.003,0.447
272,,0.486,3.977,0.001,0.347
273,,0.5,3.959,0.004,0.37
274,,0.55,3.965,0.002,0.414
275,0.354,0.531,3.954,0.001,0.398
276,,0.588,3.97,0.001,0.441
277,,0.552,3.938,0.002,0.42
278,,0.54,3.987,0.001,0.409
279,,0.51,3.983,0.001,0.377
280,,0.528,3.987,0.001,0.393
281,,0.604,3.985,0.001,0.463
282,,0.601,3.987,0.001,0.455
283,,0.592,3.985,0.002,0.455
284,,0.546,3.977,0.003,0.409
285,,0.606,3.98,0.002,0.463
286,,0.58,3.985,0.001,0.428
287,,0.562,3.981,0.002,0.427
288,,0.522,3.985,0.002,0.391
289,,0.542,3.963,0.002,0.412
290,,0.5,3.982,0.001,0.368
291,,0.553,3.983,0.002,0.415
292,,0.565,3.992,0.002,0.426
293,,0.59,3.989,0.002,0.452
294,,0.582,3.991,0.001,0.446
295,,0.612,3.992,0.001,0.467
296,,0.541,3.989,0.001,0.407
297,,0.544,3.984,0.001,0.407
298,,0.505,3.993,0.0,0.375
299,,0.627,3.993,0.0,0.473
300,0.348,0.54,3.98,0.002,0.409
301,,0.571,3.99,0.001,0.43
302,,0.517,3.995,0.001,0.388
303,,0.559,3.98,0.0,0.425
304,,0.563,3.987,0.001,0.42
305,,0.572,3.98,0.001,0.432
306,,0.54,3.999,0.001,0.41
307,,0.575,3.994,0.001,0.44
308,,0.548,3.995,0.002,0.414
309,,0.554,3.987,0.001,0.42
310,,0.568,3.99,0.001,0.431
311,,0.52,3.998,0.001,0.384
312,,0.54,3.996,0.0,0.403
313,,0.515,3.995,0.002,0.378
314,,0.518,3.987,0.001,0.381
315,,0.569,3.997,0.001,0.425
316,,0.588,3.995,0.001,0.449
317,,0.583,3.991,0.001,0.445
318,,0.537,3.997,0.001,0.396
319,,0.606,3.986,0.001,0.46
320,,0.576,3.993,0.001,0.433
321,,0.617,3.961,0.002,0.479
322,,0.532,3.959,0.001,0.395
323,,0.518,3.976,0.002,0.386
324,,0.546,3.987,0.002,0.413
325,0.36,0.525,3.988,0.001,0.395
326,,0.55,3.999,0.002,0.409
327,,0.534,3.998,0.001,0.401
328,,0.566,3.987,0.0,0.436
329,,0.598,3.975,0.0,0.462
330,,0.573,3.93,0.0,0.429
331,,0.554,3.954,0.001,0.416
332,,0.572,3.923,0.001,0.435
333,,0.53,3.936,0.001,0.396
334,,0.542,3.932,0.001,0.402
335,,0.593,3.945,0.0,0.455
336,,0.514,3.967,0.001,0.385
337,,0.519,3.98,0.001,0.387
338,,0.552,3.991,0.002,0.409
339,,0.528,3.998,0.0,0.401
340,,0.558,3.996,0.002,0.43
341,,0.562,3.998,0.002,0.423
342,,0.555,3.998,0.0,0.421
343,,0.533,3.998,0.001,0.398
344,,0.571,3.995,0.001,0.428
345,,0.579,3.991,0.0,0.445
346,,0.537,3.991,0.001,0.403
347,,0.564,3.995,0.0,0.424
348,,0.541,3.966,0.0,0.407
349,,0.517,3.973,0.001,0.388
350,0.351,0.595,3.99,0.001,0.454
351,,0.545,3.984,0.001,0.415
352,,0.553,3.994,0.001,0.418
353,,0.54,3.987,0.001,0.402
354,,0.539,3.993,0.001,0.403
355,,0.592,3.998,0.001,0.448
356,,0.53,3.998,0.0,0.393
357,,0.581,3.998,0.002,0.441
358,,0.587,3.997,0.001,0.445
359,,0.626,4.0,0.001,0.483
360,,0.63,3.998,0.0,0.48
361,,0.556,3.998,0.001,0.424
362,,0.552,3.998,0.0,0.422
363,,0.589,3.992,0.0,0.449
364,,0.571,3.999,0.001,0.432
365,,0.57,3.991,0.0,0.432
366,,0.529,3.998,0.001,0.399
367,,0.563,3.995,0.0,0.419
368,,0.555,3.981,0.002,0.415
369,,0.589,3.978,0.001,0.445
370,,0.559,3.991,0.001,0.422
371,,0.5,3.986,0.001,0.376
372,,0.568,3.993,0.001,0.427
373,,0.529,3.995,0.001,0.395
374,,0.523,3.994,0.001,0.393
375,0.345,0.539,3.998,0.001,0.402
376,,0.551,3.998,0.001,0.417
377,,0.588,3.993,0.001,0.452
378,,0.551,3.994,0.001,0.419
379,,0.509,3.995,0.001,0.377
380,,0.566,3.995,0.001,0.439
381,,0.55,3.999,0.003,0.413
382,,0.555,3.991,0.001,0.424
383,,0.55,3.995,0.0,0.415
384,,0.523,3.998,0.0,0.395
385,,0.642,3.991,0.001,0.494
386,,0.512,3.994,0.001,0.38
387,,0.57,3.974,0.001,0.43
388,,0.577,3.982,0.0,0.434
389,,0.569,3.969,0.001,0.427
390,,0.621,3.966,0.001,0.477
391,,0.61,3.923,0.0,0.475
392,,0.528,3.945,0.001,0.398
393,,0.547,3.975,0.002,0.408
394,,0.547,3.984,0.001,0.413
395,,0.512,3.991,0.001,0.392
396,,0.569,3.986,0.001,0.429
397,,0.512,3.985,0.0,0.376
398,,0.559,3.986,0.0,0.426
399,,0.533,3.979,0.0,0.399
400,0.343,0.516,3.958,0.0,0.392
401,,0.52,3.984,0.0,0.385
402,,0.539,3.926,0.001,0.402
403,,0.592,3.908,0.001,0.457
404,,0.604,3.905,0.0,0.463
405,,0.639,3.93,0.001,0.49
406,,0.522,3.962,0.001,0.387
407,,0.591,3.979,0.0,0.447
408,,0.554,3.98,0.001,0.421
409,,0.503,3.983,0.001,0.372
410,,0.612,3.992,0.001,0.473
411,,0.615,3.995,0.001,0.466
412,,0.586,3.991,0.001,0.45
413,,0.59,3.987,0.002,0.44
414,,0.579,3.978,0.001,0.441
415,,0.561,3.984,0.001,0.427
416,,0.612,3.997,0.001,0.47
417,,0.534,3.994,0.001,0.404
418,,0.524,3.999,0.0,0.379
419,,0.513,3.998,0.001,0.383
420,,0.594,3.998,0.001,0.449
421,,0.575,3.998,0.002,0.436
422,,0.579,3.998,0.001,0.439
423,,0.555,3.997,0.002,0.417
424,,0.588,3.983,0.0,0.448
425,0.349,0.542,3.987,0.002,0.409
426,,0.517,3.971,0.001,0.394
427,,0.583,3.993,0.001,0.444
428,,0.588,3.989,0.001,0.446
429,,0.502,3.995,0.002,0.365
430,,0.532,3.981,0.003,0.398
431,,0.582,3.982,0.002,0.437
432,,0.533,3.997,0.001,0.4
433,,0.533,3.991,0.002,0.395
434,,0.615,3.99,0.001,0.476
435,,0.6,3.98,0.001,0.453
436,,0.523,3.973,0.002,0.379
437,,0.536,3.978,0.002,0.398
438,,0.613,3.994,0.001,0.469
439,,0.565,3.984,0.002,0.43
440,,0.558,3.994,0.001,0.416
441,,0.581,3.998,0.001,0.437
442,,0.534,4.0,0.002,0.392
443,,0.562,4.0,0.002,0.42
444,,0.616,3.99,0.001,0.467
445,,0.548,3.997,0.002,0.404
446,,0.54,3.997,0.001,0.417
447,,0.586,3.999,0.001,0.449
448,,0.596,3.99,0.001,0.459
449,,0.552,3.995,0.002,0.417
450,0.346,0.575,3.998,0.0,0.441
451,,0.564,3.994,0.003,0.426
452,,0.59,3.994,0.003,0.448
453,,0.529,3.996,0.001,0.384
454,,0.552,3.981,0.0,0.416
455,,0.64,3.989,0.002,0.492
456,,0.594,3.999,0.002,0.452
457,,0.519,4.0,0.002,0.384
458,,0.62,3.995,0.002,0.47
459,,0.58,3.998,0.003,0.449
460,,0.684,3.985,0.001,0.527
461,,0.508,3.981,0.001,0.384
462,,0.612,3.995,0.001,0.471
463,,0.572,3.997,0.001,0.434
464,,0.612,3.998,0.001,0.466
465,,0.592,3.978,0.001,0.454
466,,0.543,4.0,0.0,0.406
467,,0.578,4.0,0.001,0.442
468,,0.578,4.0,0.001,0.447
469,,0.554,3.997,0.001,0.419
470,,0.589,3.992,0.001,0.448
471,,0.564,3.997,0.0,0.428
472,,0.558,3.987,0.001,0.425
473,,0.585,3.995,0.001,0.434
474,,0.548,3.992,0.001,0.413
475,0.369,0.566,3.988,0.0,0.429
476,,0.569,3.992,0.001,0.425
477,,0.565,3.997,0.002,0.418
478,,0.587,3.999,0.001,0.445
479,,0.533,3.996,0.001,0.402
480,,0.559,3.999,0.001,0.426
481,,0.559,3.996,0.001,0.416
482,,0.668,3.989,0.001,0.518
483,,0.582,3.991,0.0,0.443
484,,0.56,3.995,0.001,0.409
485,,0.521,3.998,0.001,0.39
486,,0.553,4.0,0.001,0.42
487,,0.537,3.993,0.001,0.404
488,,0.602,3.996,0.001,0.457
489,,0.552,3.984,0.001,0.409
490,,0.595,3.998,0.001,0.453
491,,0.546,3.995,0.001,0.414
492,,0.619,3.994,0.002,0.474
493,,0.595,3.987,0.001,0.458
494,,0.608,3.996,0.001,0.464
495,,0.615,3.994,0.002,0.466
496,,0.598,3.996,0.001,0.459
497,,0.582,3.995,0.001,0.441
498,,0.574,3.996,0.001,0.434
499,,0.582,3.998,0.001,0.439
500,0.363,0.533,4.0,0.002,0.398
