step,val_macro_em,reward_mean,avg_turns,clip_ratio,success_rate
63,,0.389,2.457,0.004,0.389
64,,0.334,2.469,0.005,0.334
65,,0.405,2.379,0.001,0.405
66,,0.382,2.357,0.001,0.382
67,,0.353,2.501,0.002,0.353
68,,0.355,2.366,0.004,0.355
69,,0.426,2.379,0.002,0.426
70,,0.391,2.445,0.004,0.391
71,,0.408,2.438,0.006,0.408
72,,0.416,2.486,0.004,0.416
73,,0.383,2.483,0.002,0.383
74,,0.373,2.427,0.002,0.373
75,0.323,0.391,2.528,0.003,0.391
76,,0.402,2.436,0.002,0.402
77,,0.356,2.522,0.001,0.356
78,,0.373,2.473,0.003,0.373
79,,0.388,2.426,0.002,0.388
80,,0.324,2.427,0.001,0.324
81,,0.409,2.445,0.001,0.409
82,,0.447,2.375,0.001,0.447
83,,0.363,2.401,0.001,0.362
84,,0.363,2.44,0.001,0.363
85,,0.407,2.592,0.002,0.407
86,,0.384,2.506,0.0,0.384
87,,0.365,2.568,0.003,0.365
88,,0.414,2.541,0.0,0.414
89,,0.391,2.549,0.002,0.391
90,,0.412,2.517,0.002,0.412
91,,0.383,2.573,0.002,0.383
92,,0.357,2.512,0.002,0.357
93,,0.412,2.51,0.001,0.412
94,,0.345,2.519,0.002,0.345
95,,0.394,2.577,0.002,0.394
96,,0.402,2.557,0.003,0.402
97,,0.439,2.354,0.001,0.439
98,,0.344,2.529,0.001,0.344
99,,0.432,2.496,0.002,0.432
100,0.338,0.386,2.592,0.002,0.386
101,,0.384,2.612,0.002,0.384
102,,0.4,2.662,0.001,0.4
103,,0.366,2.698,0.001,0.366
104,,0.42,2.719,0.003,0.42
105,,0.394,2.732,0.001,0.394
106,,0.379,2.652,0.003,0.379
107,,0.421,2.622,0.001,0.421
108,,0.43,2.565,0.002,0.43
109,,0.427,2.566,0.002,0.427
110,,0.401,2.582,0.001,0.401
111,,0.402,2.633,0.001,0.402
112,,0.434,2.595,0.002,0.434
113,,0.383,2.667,0.004,0.383
114,,0.361,2.68,0.001,0.361
115,,0.398,2.714,0.002,0.398
116,,0.392,2.803,0.001,0.392
117,,0.408,2.834,0.001,0.408
118,,0.404,2.886,0.001,0.404
119,,0.391,2.834,0.003,0.391
120,,0.389,2.866,0.001,0.389
121,,0.378,2.838,0.001,0.378
122,,0.349,2.893,0.002,0.349
123,,0.412,2.857,0.001,0.412
124,,0.363,2.81,0.0,0.362
125,0.35,0.402,2.902,0.001,0.402
126,,0.387,2.87,0.001,0.387
127,,0.445,2.894,0.001,0.445
128,,0.423,2.858,0.0,0.423
129,,0.398,2.978,0.001,0.398
130,,0.493,2.909,0.0,0.493
131,,0.448,2.96,0.0,0.448
132,,0.423,2.888,0.001,0.423
133,,0.449,2.832,0.001,0.449
134,,0.448,2.874,0.0,0.448
135,,0.377,3.054,0.0,0.377
136,,0.445,2.927,0.001,0.445
137,,0.37,3.005,0.001,0.37
138,,0.416,2.78,0.001,0.416
139,,0.398,2.734,0.001,0.398
140,,0.397,2.866,0.0,0.397
141,,0.48,2.783,0.001,0.48
142,,0.414,2.812,0.001,0.414
143,,0.47,2.763,0.0,0.47
144,,0.412,2.634,0.001,0.412
145,,0.424,2.63,0.001,0.424
146,,0.396,2.816,0.003,0.396
147,,0.463,2.709,0.001,0.463
148,,0.418,2.637,0.0,0.418
149,,0.443,2.57,0.0,0.443
150,0.351,0.466,2.589,0.001,0.466
151,,0.395,2.661,0.001,0.395
152,,0.389,2.703,0.001,0.389
153,,0.464,2.61,0.001,0.464
154,,0.446,2.564,0.002,0.446
155,,0.418,2.475,0.0,0.418
156,,0.431,2.464,0.0,0.431
157,,0.466,2.38,0.001,0.466
158,,0.455,2.36,0.0,0.455
159,,0.389,2.438,0.0,0.389
160,,0.366,2.52,0.0,0.366
161,,0.441,2.439,0.002,0.441
162,,0.388,2.512,0.0,0.388
163,,0.412,2.401,0.0,0.412
164,,0.417,2.48,0.001,0.417
165,,0.454,2.459,0.002,0.454
166,,0.396,2.55,0.001,0.396
167,,0.403,2.446,0.001,0.403
168,,0.433,2.477,0.0,0.433
169,,0.428,2.5,0.001,0.428
170,,0.425,2.492,0.001,0.425
171,,0.435,2.646,0.0,0.435
172,,0.382,2.71,0.0,0.382
173,,0.425,2.713,0.001,0.425
174,,0.417,2.834,0.001,0.417
175,0.364,0.382,2.868,0.0,0.382
176,,0.358,2.696,0.0,0.358
177,,0.411,2.666,0.0,0.411
178,,0.4,2.698,0.001,0.4
179,,0.445,2.655,0.0,0.445
180,,0.392,2.766,0.001,0.392
181,,0.473,2.784,0.001,0.473
182,,0.399,2.83,0.002,0.399
183,,0.411,2.866,0.0,0.411
184,,0.458,2.838,0.002,0.458
185,,0.412,2.829,0.001,0.412
186,,0.443,2.737,0.0,0.443
187,,0.437,2.642,0.0,0.437
188,,0.41,2.74,0.001,0.41
189,,0.429,2.677,0.0,0.429
190,,0.491,2.684,0.001,0.491
191,,0.467,2.586,0.001,0.467
192,,0.388,2.595,0.0,0.388
193,,0.439,2.589,0.0,0.439
194,,0.432,2.614,0.0,0.432
195,,0.422,2.647,0.0,0.422
196,,0.427,2.736,0.001,0.427
197,,0.461,2.751,0.0,0.461
198,,0.447,2.596,0.0,0.447
199,,0.423,2.543,0.0,0.423
200,0.37,0.38,2.581,0.0,0.38
201,,0.409,2.601,0.001,0.409
202,,0.38,2.65,0.001,0.38
203,,0.366,2.674,0.0,0.366
204,,0.405,2.641,0.0,0.405
205,,0.402,2.698,0.001,0.402
206,,0.484,2.607,0.0,0.484
207,,0.385,2.689,0.0,0.385
208,,0.434,2.632,0.0,0.434
209,,0.49,2.648,0.0,0.49
210,,0.416,2.628,0.001,0.416
211,,0.414,2.732,0.001,0.414
212,,0.455,2.61,0.0,0.455
213,,0.463,2.724,0.0,0.463
214,,0.425,2.94,0.001,0.425
215,,0.427,2.948,0.001,0.427
216,,0.364,3.012,0.0,0.364
217,,0.416,3.023,0.0,0.416
218,,0.445,2.907,0.0,0.445
219,,0.465,2.831,0.0,0.465
220,,0.378,2.868,0.0,0.378
221,,0.432,2.992,0.0,0.432
222,,0.443,3.063,0.001,0.443
223,,0.47,2.999,0.0,0.47
224,,0.42,3.013,0.0,0.42
225,0.377,0.463,2.954,0.0,0.463
226,,0.389,2.891,0.0,0.389
227,,0.431,2.834,0.001,0.431
228,,0.418,2.877,0.002,0.418
229,,0.428,2.897,0.0,0.428
230,,0.462,2.879,0.001,0.462
231,,0.447,2.864,0.0,0.447
232,,0.509,2.944,0.0,0.509
233,,0.395,2.948,0.001,0.395
234,,0.51,2.891,0.001,0.51
235,,0.405,2.851,0.0,0.405
236,,0.433,2.944,0.0,0.433
237,,0.475,3.087,0.0,0.475
238,,0.45,3.096,0.0,0.45
239,,0.433,3.095,0.0,0.433
240,,0.456,3.009,0.0,0.456
241,,0.416,3.049,0.0,0.416
242,,0.467,3.062,0.0,0.467
243,,0.453,3.168,0.0,0.453
244,,0.392,3.105,0.0,0.392
245,,0.443,3.066,0.0,0.443
246,,0.431,3.112,0.0,0.431
247,,0.428,3.108,0.0,0.428
248,,0.415,3.241,0.001,0.415
249,,0.433,3.233,0.0,0.433
250,0.372,0.449,3.273,0.0,0.449
251,,0.499,3.209,0.0,0.499
252,,0.455,3.255,0.0,0.455
253,,0.467,3.155,0.001,0.467
254,,0.409,3.149,0.0,0.409
255,,0.466,3.133,0.001,0.466
256,,0.427,3.077,0.0,0.427
257,,0.451,3.088,0.0,0.451
258,,0.41,3.047,0.0,0.41
259,,0.512,2.966,0.001,0.512
260,,0.423,2.991,0.001,0.423
261,,0.478,2.907,0.0,0.478
262,,0.492,2.84,0.001,0.492
263,,0.446,2.793,0.0,0.446
264,,0.425,2.874,0.0,0.425
265,,0.418,3.03,0.001,0.418
266,,0.396,3.016,0.0,0.396
267,,0.456,3.005,0.002,0.456
268,,0.448,2.842,0.0,0.448
269,,0.452,2.818,0.0,0.452
270,,0.435,2.812,0.0,0.435
271,,0.491,2.68,0.001,0.491
272,,0.387,2.791,0.0,0.388
273,,0.43,2.809,0.0,0.43
274,,0.449,2.678,0.0,0.449
275,0.385,0.434,2.802,0.001,0.434
276,,0.449,2.757,0.001,0.449
277,,0.439,2.724,0.001,0.439
278,,0.42,2.68,0.001,0.42
279,,0.415,2.593,0.0,0.415
280,,0.416,2.479,0.0,0.416
281,,0.471,2.555,0.0,0.471
282,,0.48,2.626,0.0,0.48
283,,0.488,2.627,0.001,0.487
284,,0.463,2.675,0.001,0.463
285,,0.46,2.757,0.001,0.46
286,,0.494,2.879,0.0,0.494
287,,0.473,3.027,0.001,0.473
288,,0.415,3.145,0.0,0.415
289,,0.425,3.191,0.0,0.425
290,,0.405,3.077,0.0,0.405
291,,0.455,3.062,0.001,0.455
292,,0.46,3.077,0.001,0.46
293,,0.5,3.031,0.0,0.5
294,,0.482,3.034,0.001,0.482
295,,0.51,3.006,0.0,0.51
296,,0.438,3.18,0.0,0.438
297,,0.423,3.316,0.0,0.423
298,,0.412,3.226,0.0,0.412
299,,0.494,3.083,0.0,0.494
300,0.382,0.478,3.241,0.0,0.478
301,,0.501,3.22,0.001,0.501
302,,0.416,3.326,0.0,0.416
303,,0.447,3.235,0.0,0.447
304,,0.483,3.159,0.0,0.483
305,,0.48,3.223,0.0,0.48
306,,0.464,3.366,0.0,0.464
307,,0.46,3.3,0.0,0.46
308,,0.46,3.232,0.0,0.46
309,,0.441,3.236,0.0,0.441
310,,0.461,3.22,0.0,0.461
311,,0.435,3.246,0.0,0.435
312,,0.435,3.148,0.0,0.435
313,,0.43,3.259,0.0,0.43
314,,0.432,3.19,0.0,0.432
315,,0.47,3.221,0.0,0.47
316,,0.477,3.243,0.001,0.477
317,,0.49,3.244,0.001,0.49
318,,0.464,3.255,0.0,0.464
319,,0.518,3.236,0.0,0.518
320,,0.454,3.436,0.0,0.454
321,,0.515,3.354,0.0,0.515
322,,0.463,3.289,0.0,0.463
323,,0.447,3.446,0.0,0.447
324,,0.456,3.377,0.0,0.456
325,0.388,0.402,3.292,0.0,0.402
326,,0.463,3.449,0.0,0.463
327,,0.424,3.417,0.0,0.424
328,,0.472,3.37,0.0,0.472
329,,0.502,3.383,0.0,0.502
330,,0.478,3.48,0.0,0.478
331,,0.45,3.327,0.0,0.45
332,,0.476,3.367,0.0,0.476
333,,0.427,3.268,0.0,0.427
334,,0.424,3.368,0.0,0.424
335,,0.46,3.43,0.0,0.46
336,,0.435,3.606,0.0,0.435
337,,0.43,3.535,0.0,0.43
338,,0.449,3.398,0.0,0.449
339,,0.455,3.262,0.0,0.455
340,,0.47,3.267,0.0,0.47
341,,0.47,3.282,0.0,0.47
342,,0.466,3.315,0.0,0.466
343,,0.477,3.334,0.0,0.477
344,,0.502,3.322,0.0,0.502
345,,0.467,3.383,0.0,0.467
346,,0.458,3.449,0.0,0.458
347,,0.495,3.429,0.0,0.495
348,,0.425,3.417,0.0,0.425
349,,0.434,3.427,0.0,0.434
350,0.41,0.482,3.55,0.0,0.482
351,,0.447,3.28,0.0,0.447
352,,0.456,3.38,0.0,0.456
353,,0.431,3.323,0.0,0.431
354,,0.465,3.242,0.0,0.465
355,,0.48,3.318,0.0,0.48
356,,0.452,3.341,0.0,0.452
357,,0.495,3.28,0.0,0.495
358,,0.453,3.293,0.0,0.453
359,,0.499,3.32,0.0,0.499
360,,0.534,3.109,0.0,0.534
361,,0.457,2.982,0.0,0.457
362,,0.485,3.013,0.0,0.485
363,,0.473,2.973,0.0,0.473
364,,0.464,2.944,0.0,0.464
365,,0.478,2.953,0.0,0.478
366,,0.426,2.949,0.001,0.426
367,,0.457,2.98,0.0,0.457
368,,0.483,3.03,0.0,0.483
369,,0.474,3.009,0.0,0.474
370,,0.427,3.0,0.0,0.427
371,,0.416,3.101,0.0,0.416
372,,0.494,3.134,0.0,0.494
373,,0.452,3.122,0.0,0.452
374,,0.434,3.173,0.0,0.434
375,0.404,0.484,3.098,0.0,0.484
376,,0.45,2.995,0.0,0.45
377,,0.485,3.131,0.0,0.485
378,,0.448,3.111,0.0,0.448
379,,0.437,3.126,0.0,0.437
380,,0.499,3.045,0.0,0.499
381,,0.461,2.975,0.001,0.461
382,,0.472,3.044,0.0,0.472
383,,0.436,3.066,0.0,0.436
384,,0.453,3.084,0.0,0.453
385,,0.5,3.059,0.0,0.5
386,,0.424,3.017,0.001,0.424
387,,0.471,2.97,0.0,0.471
388,,0.455,2.994,0.0,0.455
389,,0.456,2.952,0.0,0.456
390,,0.515,2.959,0.001,0.515
391,,0.5,3.123,0.001,0.5
392,,0.416,3.256,0.0,0.416
393,,0.474,3.223,0.0,0.474
394,,0.473,3.305,0.0,0.473
395,,0.427,3.553,0.0,0.427
396,,0.461,3.444,0.0,0.461
397,,0.441,3.48,0.001,0.441
398,,0.469,3.431,0.0,0.469
399,,0.434,3.275,0.0,0.434
400,0.394,0.456,3.201,0.001,0.456
401,,0.417,3.272,0.0,0.417
402,,0.465,3.393,0.0,0.465
403,,0.486,3.365,0.0,0.486
404,,0.521,3.252,0.0,0.521
405,,0.543,3.277,0.0,0.543
406,,0.418,3.406,0.0,0.418
407,,0.516,3.395,0.0,0.516
408,,0.47,3.465,0.001,0.47
409,,0.405,3.486,0.0,0.405
410,,0.495,3.44,0.0,0.495
411,,0.498,3.42,0.0,0.498
412,,0.506,3.392,0.0,0.506
413,,0.455,3.47,0.001,0.455
414,,0.493,3.409,0.0,0.493
415,,0.476,3.438,0.0,0.476
416,,0.545,3.513,0.0,0.545
417,,0.426,3.302,0.0,0.426
418,,0.434,3.322,0.0,0.434
419,,0.412,3.295,0.0,0.412
420,,0.485,3.162,0.0,0.485
421,,0.478,3.178,0.001,0.478
422,,0.47,3.113,0.0,0.47
423,,0.466,3.132,0.0,0.466
424,,0.499,3.091,0.0,0.499
425,0.402,0.429,3.093,0.0,0.429
426,,0.456,3.108,0.0,0.456
427,,0.48,2.989,0.0,0.48
428,,0.489,2.918,0.001,0.489
429,,0.413,2.774,0.001,0.413
430,,0.463,2.744,0.0,0.463
431,,0.485,2.718,0.001,0.485
432,,0.47,2.73,0.0,0.47
433,,0.427,2.824,0.001,0.427
434,,0.526,2.954,0.001,0.526
435,,0.469,2.911,0.0,0.469
436,,0.421,2.95,0.001,0.421
437,,0.459,2.923,0.001,0.459
438,,0.497,2.923,0.001,0.497
439,,0.441,3.016,0.0,0.441
440,,0.481,3.177,0.0,0.481
441,,0.48,3.129,0.0,0.48
442,,0.46,3.105,0.0,0.46
443,,0.475,3.173,0.0,0.475
444,,0.535,3.166,0.0,0.535
445,,0.453,3.323,0.0,0.453
446,,0.465,3.319,0.0,0.465
447,,0.524,3.185,0.0,0.524
448,,0.497,3.206,0.0,0.497
449,,0.473,3.267,0.0,0.473
450,0.408,0.484,3.323,0.0,0.484
451,,0.462,3.397,0.0,0.462
452,,0.478,3.376,0.0,0.478
453,,0.432,3.346,0.0,0.432
454,,0.449,3.501,0.0,0.449
455,,0.509,3.541,0.001,0.509
456,,0.516,3.334,0.0,0.516
457,,0.455,3.317,0.0,0.455
458,,0.512,3.164,0.0,0.512
459,,0.482,3.311,0.0,0.482
460,,0.559,3.251,0.0,0.559
461,,0.435,3.167,0.0,0.435
462,,0.519,3.214,0.0,0.519
463,,0.454,3.213,0.0,0.454
464,,0.509,3.298,0.0,0.509
465,,0.462,3.341,0.0,0.462
466,,0.458,3.316,0.0,0.458
467,,0.48,3.348,0.0,0.48
468,,0.488,3.415,0.0,0.488
469,,0.462,3.434,0.0,0.462
470,,0.464,3.429,0.0,0.464
471,,0.481,3.377,0.0,0.481
472,,0.463,3.458,0.0,0.463
473,,0.495,3.448,0.0,0.495
474,,0.455,3.55,0.0,0.455
475,0.398,0.487,3.546,0.0,0.487
476,,0.461,3.59,0.0,0.461
477,,0.466,3.577,0.0,0.466
478,,0.489,3.499,0.0,0.489
479,,0.445,3.482,0.0,0.445
480,,0.42,3.464,0.0,0.42
481,,0.466,3.513,0.0,0.466
482,,0.47,3.928,0.0,0.47
483,,0.466,3.795,0.0,0.466
484,,0.452,3.636,0.0,0.452
485,,0.448,3.7,0.0,0.448
486,,0.466,3.722,0.0,0.466
487,,0.436,3.782,0.0,0.436
488,,0.51,3.692,0.001,0.51
489,,0.444,3.613,0.0,0.444
490,,0.505,3.775,0.0,0.505
491,,0.472,3.824,0.0,0.472
492,,0.519,3.816,0.0,0.519
493,,0.502,3.791,0.0,0.502
494,,0.545,3.633,0.0,0.545
495,,0.509,3.64,0.0,0.509
496,,0.476,3.691,0.0,0.476
497,,0.484,3.563,0.0,0.484
498,,0.463,3.523,0.0,0.463
499,,0.455,3.52,0.0,0.455
500,0.396,0.438,3.538,0.0,0.438
