step,val_macro_em,reward_mean,avg_turns,clip_ratio,success_rate
207,,0.501,2.629,0.012,0.372
208,,0.549,2.548,0.017,0.412
209,,0.602,2.516,0.011,0.461
210,,0.543,2.585,0.015,0.415
211,,0.514,2.558,0.011,0.39
212,,0.565,2.479,0.011,0.428
213,,0.573,2.491,0.014,0.436
214,,0.542,2.584,0.014,0.411
215,,0.527,2.492,0.014,0.391
216,,0.508,2.499,0.015,0.373
217,,0.54,2.501,0.015,0.396
218,,0.544,2.546,0.015,0.417
219,,0.559,2.494,0.013,0.423
220,,0.484,2.601,0.013,0.359
221,,0.563,2.584,0.015,0.422
222,,0.55,2.606,0.014,0.424
223,,0.58,2.591,0.015,0.438
224,,0.535,2.648,0.021,0.402
225,0.341,0.566,2.677,0.018,0.435
226,,0.496,2.674,0.021,0.362
227,,0.555,2.631,0.022,0.416
228,,0.542,2.656,0.016,0.403
229,,0.535,2.668,0.018,0.401
230,,0.598,2.614,0.018,0.457
231,,0.568,2.621,0.01,0.435
232,,0.591,2.659,0.016,0.456
233,,0.482,2.645,0.019,0.352
234,,0.612,2.6,0.014,0.477
235,,0.519,2.716,0.012,0.391
236,,0.546,2.624,0.016,0.402
237,,0.593,2.678,0.016,0.455
238,,0.572,2.634,0.017,0.438
239,,0.54,2.73,0.019,0.411
240,,0.584,2.626,0.015,0.444
241,,0.529,2.688,0.018,0.397
242,,0.554,2.698,0.025,0.415
243,,0.595,2.723,0.018,0.453
244,,0.485,2.694,0.018,0.365
245,,0.565,2.73,0.013,0.425
246,,0.566,2.741,0.02,0.428
247,,0.53,2.713,0.023,0.402
248,,0.519,2.715,0.025,0.377
249,,0.514,2.703,0.016,0.391
250,0.355,0.558,2.691,0.014,0.416
251,,0.621,2.711,0.016,0.475
252,,0.561,2.826,0.015,0.43
253,,0.597,2.745,0.017,0.46
254,,0.533,2.678,0.015,0.396
255,,0.564,2.78,0.019,0.43
256,,0.541,2.723,0.022,0.409
257,,0.557,2.772,0.025,0.428
258,,0.548,2.739,0.02,0.41
259,,0.623,2.768,0.022,0.477
260,,0.526,2.794,0.025,0.401
261,,0.595,2.712,0.023,0.453
262,,0.608,2.829,0.018,0.466
263,,0.559,2.79,0.021,0.419
264,,0.515,2.889,0.026,0.39
265,,0.527,2.852,0.022,0.4
266,,0.501,2.888,0.026,0.37
267,,0.577,2.812,0.024,0.434
268,,0.572,2.859,0.025,0.432
269,,0.578,2.879,0.032,0.441
270,,0.514,3.014,0.027,0.385
271,,0.589,2.963,0.029,0.446
272,,0.492,3.037,0.03,0.356
273,,0.534,3.064,0.034,0.398
274,,0.563,3.018,0.034,0.425
275,0.344,0.505,3.03,0.033,0.374
276,,0.589,2.951,0.032,0.442
277,,0.543,3.01,0.03,0.41
278,,0.524,3.086,0.033,0.398
279,,0.53,3.091,0.037,0.396
280,,0.53,2.986,0.039,0.397
281,,0.636,2.976,0.03,0.494
282,,0.599,3.02,0.032,0.452
283,,0.578,2.963,0.038,0.441
284,,0.573,2.998,0.045,0.434
285,,0.594,2.916,0.034,0.454
286,,0.597,3.001,0.036,0.447
287,,0.578,3.059,0.033,0.441
288,,0.544,3.08,0.035,0.411
289,,0.551,3.068,0.036,0.419
290,,0.512,2.978,0.026,0.382
291,,0.563,3.059,0.036,0.423
292,,0.58,3.133,0.033,0.438
293,,0.608,3.177,0.034,0.468
294,,0.616,3.069,0.036,0.473
295,,0.606,3.113,0.029,0.459
296,,0.547,3.089,0.037,0.414
297,,0.539,3.048,0.029,0.402
298,,0.53,3.102,0.023,0.397
299,,0.598,2.986,0.03,0.445
300,0.343,0.554,3.095,0.033,0.421
301,,0.602,2.976,0.032,0.459
302,,0.528,2.984,0.023,0.402
303,,0.559,3.041,0.027,0.427
304,,0.566,2.945,0.028,0.423
305,,0.567,3.038,0.027,0.427
306,,0.537,3.041,0.034,0.405
307,,0.573,3.021,0.033,0.438
308,,0.56,2.969,0.038,0.427
309,,0.535,3.037,0.043,0.399
310,,0.559,2.995,0.044,0.422
311,,0.526,2.938,0.045,0.397
312,,0.543,2.913,0.039,0.402
313,,0.54,2.97,0.035,0.405
314,,0.54,3.007,0.043,0.401
315,,0.593,2.955,0.034,0.448
316,,0.6,2.959,0.046,0.462
317,,0.597,2.966,0.042,0.458
318,,0.557,2.912,0.041,0.416
319,,0.621,2.866,0.042,0.474
320,,0.572,2.87,0.047,0.431
321,,0.624,2.866,0.047,0.488
322,,0.548,2.785,0.044,0.409
323,,0.516,2.895,0.043,0.382
324,,0.554,2.798,0.047,0.418
325,0.346,0.511,2.726,0.04,0.382
326,,0.547,2.795,0.044,0.409
327,,0.542,2.858,0.042,0.408
328,,0.575,2.857,0.047,0.444
329,,0.578,2.848,0.05,0.441
330,,0.562,2.879,0.056,0.419
331,,0.555,2.855,0.051,0.417
332,,0.567,2.842,0.049,0.427
333,,0.531,2.9,0.049,0.397
334,,0.542,2.864,0.053,0.402
335,,0.58,2.845,0.051,0.441
336,,0.535,2.939,0.052,0.405
337,,0.536,2.924,0.057,0.404
338,,0.556,2.863,0.05,0.415
339,,0.565,2.885,0.046,0.435
340,,0.547,2.855,0.05,0.417
341,,0.571,2.919,0.041,0.434
342,,0.558,2.908,0.042,0.423
343,,0.556,2.938,0.031,0.419
344,,0.574,2.851,0.033,0.433
345,,0.581,2.941,0.047,0.445
346,,0.566,2.998,0.043,0.43
347,,0.582,2.993,0.038,0.435
348,,0.535,2.986,0.043,0.401
349,,0.543,2.969,0.043,0.408
350,0.349,0.58,2.911,0.047,0.435
351,,0.526,2.977,0.042,0.395
352,,0.579,2.934,0.04,0.441
353,,0.545,2.885,0.041,0.405
354,,0.567,2.984,0.037,0.423
355,,0.584,3.001,0.033,0.438
356,,0.54,3.104,0.039,0.402
357,,0.595,3.001,0.03,0.455
358,,0.584,3.112,0.03,0.441
359,,0.613,3.077,0.03,0.47
360,,0.612,3.053,0.033,0.468
361,,0.576,3.127,0.029,0.44
362,,0.551,3.144,0.03,0.42
363,,0.598,3.178,0.037,0.454
364,,0.58,3.202,0.029,0.439
365,,0.578,3.098,0.03,0.438
366,,0.522,3.123,0.032,0.391
367,,0.588,3.039,0.03,0.439
368,,0.564,3.048,0.029,0.423
369,,0.6,3.048,0.031,0.453
370,,0.552,2.938,0.031,0.413
371,,0.531,2.963,0.029,0.402
372,,0.599,2.945,0.03,0.459
373,,0.564,2.883,0.036,0.425
374,,0.539,2.971,0.037,0.405
375,0.357,0.567,3.017,0.042,0.426
376,,0.545,2.92,0.035,0.413
377,,0.59,2.98,0.039,0.453
378,,0.553,2.905,0.033,0.42
379,,0.484,2.979,0.034,0.353
380,,0.571,3.005,0.039,0.44
381,,0.551,2.918,0.032,0.413
382,,0.553,2.923,0.028,0.42
383,,0.556,2.961,0.03,0.416
384,,0.544,2.892,0.035,0.412
385,,0.613,2.828,0.036,0.466
386,,0.54,2.838,0.039,0.404
387,,0.562,2.868,0.039,0.423
388,,0.577,2.859,0.046,0.434
389,,0.573,2.854,0.033,0.43
390,,0.634,2.817,0.035,0.49
391,,0.601,2.802,0.04,0.466
392,,0.531,2.873,0.028,0.402
393,,0.585,2.778,0.027,0.441
394,,0.589,2.795,0.03,0.452
395,,0.528,2.862,0.034,0.403
396,,0.561,2.773,0.032,0.422
397,,0.526,2.798,0.025,0.387
398,,0.574,2.795,0.03,0.438
399,,0.54,2.848,0.037,0.402
400,0.362,0.551,2.827,0.046,0.425
401,,0.543,2.83,0.041,0.406
402,,0.568,2.939,0.04,0.428
403,,0.592,2.99,0.033,0.451
404,,0.609,2.982,0.03,0.464
405,,0.652,3.123,0.033,0.502
406,,0.514,3.116,0.032,0.376
407,,0.635,3.028,0.032,0.488
408,,0.542,3.177,0.036,0.406
409,,0.505,3.225,0.034,0.368
410,,0.599,3.198,0.043,0.458
411,,0.621,3.158,0.051,0.469
412,,0.603,3.12,0.044,0.464
413,,0.565,3.113,0.046,0.416
414,,0.577,3.081,0.057,0.436
415,,0.556,3.164,0.048,0.419
416,,0.629,3.132,0.048,0.486
417,,0.547,3.172,0.051,0.407
418,,0.532,3.164,0.052,0.383
419,,0.511,3.202,0.061,0.38
420,,0.587,3.149,0.066,0.442
421,,0.582,3.164,0.065,0.442
422,,0.579,3.161,0.062,0.436
423,,0.55,3.237,0.086,0.413
424,,0.557,3.144,0.071,0.419
425,0.349,0.517,3.274,0.084,0.383
426,,0.528,3.196,0.078,0.4
427,,0.572,3.133,0.063,0.43
428,,0.579,3.037,0.068,0.437
429,,0.475,3.156,0.074,0.341
430,,0.536,3.087,0.062,0.402
431,,0.602,3.148,0.06,0.454
432,,0.542,3.112,0.064,0.409
433,,0.51,3.088,0.065,0.371
434,,0.59,3.084,0.073,0.451
435,,0.59,2.977,0.049,0.443
436,,0.511,3.064,0.062,0.366
437,,0.542,2.995,0.046,0.402
438,,0.59,2.939,0.056,0.445
439,,0.551,2.941,0.038,0.42
440,,0.579,3.001,0.056,0.435
441,,0.594,3.012,0.058,0.448
442,,0.575,2.998,0.055,0.43
443,,0.589,2.97,0.062,0.445
444,,0.599,2.959,0.055,0.454
445,,0.56,3.025,0.062,0.415
446,,0.54,3.045,0.061,0.416
447,,0.597,3.03,0.065,0.457
448,,0.562,3.039,0.066,0.429
449,,0.585,3.045,0.068,0.45
450,0.343,0.573,2.97,0.057,0.439
451,,0.567,3.062,0.064,0.429
452,,0.589,2.998,0.068,0.448
453,,0.559,3.048,0.069,0.414
454,,0.547,3.02,0.065,0.412
455,,0.645,3.023,0.072,0.497
456,,0.61,3.048,0.073,0.47
457,,0.534,3.041,0.076,0.397
458,,0.596,3.007,0.07,0.448
459,,0.567,3.12,0.085,0.437
460,,0.654,3.018,0.092,0.504
461,,0.515,3.055,0.065,0.39
462,,0.597,2.987,0.085,0.456
463,,0.53,2.956,0.075,0.395
464,,0.583,2.995,0.071,0.44
465,,0.584,2.957,0.076,0.448
466,,0.536,3.002,0.078,0.402
467,,0.558,2.952,0.075,0.427
468,,0.559,2.941,0.088,0.428
469,,0.544,2.953,0.069,0.412
470,,0.575,2.975,0.079,0.438
471,,0.569,2.944,0.065,0.434
472,,0.534,2.931,0.067,0.408
473,,0.572,2.934,0.065,0.427
474,,0.536,2.964,0.072,0.402
475,0.354,0.539,3.021,0.072,0.409
476,,0.582,2.991,0.065,0.437
477,,0.566,3.008,0.076,0.422
478,,0.583,3.054,0.072,0.444
479,,0.529,3.144,0.079,0.398
480,,0.548,3.107,0.069,0.418
481,,0.554,3.11,0.062,0.409
482,,0.65,3.023,0.057,0.502
483,,0.567,3.055,0.056,0.43
484,,0.551,2.946,0.056,0.402
485,,0.538,2.991,0.061,0.409
486,,0.592,3.046,0.064,0.46
487,,0.527,2.995,0.067,0.396
488,,0.607,2.945,0.065,0.463
489,,0.558,2.98,0.071,0.417
490,,0.585,2.977,0.073,0.443
491,,0.559,3.017,0.061,0.426
492,,0.606,2.953,0.069,0.465
493,,0.6,2.984,0.063,0.463
494,,0.629,2.92,0.064,0.487
495,,0.608,2.957,0.062,0.461
496,,0.612,2.923,0.053,0.474
497,,0.591,2.969,0.057,0.451
498,,0.564,2.976,0.067,0.423
499,,0.607,2.997,0.055,0.466
500,0.352,0.52,3.003,0.055,0.387
